ts,exit_ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,planned_rr,duration_min,return_pct,mfe_r,mae_r,exit_reason,review_bucket,setup,trend_strength,consolidation_state,shock_alignment,compression_state,base_net_r,stress_net_r,notes_hint
2025-10-14 04:00:00+00:00,2025-10-15 04:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,113430.01,115409.96,109470.10999999997,1979.9500000000116,-0.11457866107729925,False,2.0,1440.0,-0.02291573221545985,1.800050506325904,-0.1318164600116183,expiry,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,-0.03437359832318977,-0.11457866107729925,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=-0.11.
2025-10-15 12:00:00+00:00,2025-10-15 13:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,111992.58,112600.0,110777.74,607.4199999999983,1.6312515886865748,True,2.0,105.0,0.32625031773731494,2.086167725791069,-0.03529682921208124,target,accepted_trade,context_change,transition,transition,no_shock,expanded,1.8893754766059725,1.6312515886865748,Full accepted trade. setup=context_change; session=ny; context=transition/transition/no_shock; stressR=1.63.
2025-10-16 14:00:00+00:00,2025-10-17 06:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,110227.08,111728.7,107223.84000000001,1501.6199999999953,1.8531891157549842,True,2.0,990.0,0.37063782315099686,2.2156604200796552,-0.7944353431627216,target,accepted_trade,context_change,transition,transition,no_shock,normal,1.9559567347264952,1.8531891157549842,Full accepted trade. setup=context_change; session=ny; context=transition/transition/no_shock; stressR=1.85.
2025-11-05 01:00:00+00:00,2025-11-05 02:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,100386.46,101119.4,98920.58000000003,732.9399999999878,-1.273928179660004,False,2.0,60.0,-0.2547856359320008,1.9369389035937827,-1.6284279750047936,stop,accepted_trade,context_change,weak_or_range,range,no_shock,normal,-1.0821784538980013,-1.273928179660004,Full accepted trade. setup=context_change; session=asia; context=weak_or_range/range/no_shock; stressR=-1.27.
2025-11-06 12:30:00+00:00,2025-11-06 13:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,102449.13,103288.59,100770.21000000002,839.4599999999919,-1.244083410764065,False,2.0,45.0,-0.24881668215281302,0.07801443785291244,-1.402484930788856,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.0732250232292195,-1.244083410764065,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=-1.24.
2025-11-14 03:00:00+00:00,2025-11-14 04:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,99349.21,99866.02,98315.59000000001,516.8099999999977,1.6155290725798632,True,2.0,90.0,0.32310581451597264,5.102629593080674,-0.03877633946710336,target,accepted_trade,context_change,transition,transition,no_shock,normal,1.884658721773959,1.6155290725798632,Full accepted trade. setup=context_change; session=asia; context=transition/transition/no_shock; stressR=1.62.
2025-11-17 16:00:00+00:00,2025-11-18 16:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,93176.54,95868.99,87791.63999999997,2692.4500000000116,-0.06921319987372065,False,2.0,1440.0,-0.013842639974744131,1.4569481327415468,-0.46178759122732294,expiry,accepted_trade,context_change,trend,directional,no_shock,normal,-0.020763959962116194,-0.06921319987372065,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=-0.07.
2025-11-19 04:00:00+00:00,2025-11-19 15:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,91744.37,92661.76,89909.59,917.3899999999994,1.79998829287435,True,2.0,705.0,0.35999765857487,2.032254548229212,-0.6978929353928053,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.939996487862305,1.79998829287435,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=1.80.
2025-11-22 08:15:00+00:00,2025-11-22 14:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,short,84224.54,84662.0,83349.61999999998,437.4600000000064,-1.3850616742102078,False,2.0,360.0,-0.2770123348420416,1.6562428564896974,-1.2144881817766204,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.1155185022630623,-1.3850616742102078,Full accepted trade. setup=context_change; session=london; context=trend/directional/no_shock; stressR=-1.39.
2025-12-01 04:00:00+00:00,2025-12-02 04:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,86032.04,91351.61,75392.89999999998,5319.570000000007,-0.03234548657128297,False,2.0,1440.0,-0.006469097314256594,0.41531176392076724,-0.24775686756636434,expiry,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,-0.00970364597138489,-0.03234548657128297,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=-0.03.
2025-12-07 13:15:00+00:00,2025-12-07 14:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,88926.37,89388.0,88003.10999999999,461.63000000000466,1.6147288087862612,True,2.0,60.0,0.32294576175725226,2.3546779888654976,-0.41078352793363243,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.8844186426358784,1.6147288087862612,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=1.61.
2025-12-29 07:45:00+00:00,2025-12-29 09:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,long,89617.71,87849.42,93154.29000000002,1768.2900000000081,-1.101360874064774,False,2.0,120.0,-0.22027217481295483,0.11723190200701661,-1.0448568956449407,stop,accepted_trade,context_change,strong_trend,directional,no_shock,normal,-1.0304082622194322,-1.101360874064774,Full accepted trade. setup=context_change; session=london; context=strong_trend/directional/no_shock; stressR=-1.10.
2026-01-05 14:30:00+00:00,2026-01-05 20:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,long,93283.28,92535.41,94779.01999999999,747.8699999999953,1.750536109216841,True,2.0,345.0,0.35010722184336823,2.0134515356947227,-0.468784681829728,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.9251608327650522,1.750536109216841,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=1.75.
2026-01-20 08:00:00+00:00,2026-01-20 18:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,short,91004.59,91805.04,89403.69,800.4499999999971,1.7726164282591035,True,2.0,645.0,0.35452328565182073,2.0107689424698547,-0.5475545005934284,target,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,1.931784928477731,1.7726164282591035,Full accepted trade. setup=context_change; session=london; context=strong_trend/directional/no_shock; stressR=1.77.
2026-01-21 01:45:00+00:00,2026-01-21 05:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,89020.91,89645.56,87771.61000000002,624.6499999999942,-1.2850265268550416,False,2.0,225.0,-0.25700530537100835,0.03347474585768621,-1.4636676538861881,stop,accepted_trade,context_change,strong_trend,directional,no_shock,normal,-1.0855079580565123,-1.2850265268550416,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=-1.29.
2026-01-25 16:00:00+00:00,2026-01-25 23:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,87904.72,88760.35,86193.45999999999,855.6300000000047,1.7945263256314072,True,2.0,420.0,0.35890526512628146,2.138774937765144,-0.28286759463786626,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.9383578976894222,1.7945263256314072,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=1.79.
2026-01-30 05:45:00+00:00,2026-01-30 06:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,82914.19,83329.36,82083.85,415.16999999999825,1.6005771611628954,True,2.0,60.0,0.3201154322325791,2.0668882626394107,-0.012091432425281441,target,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,1.8801731483488686,1.6005771611628954,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=1.60.
2026-02-01 05:30:00+00:00,2026-02-01 09:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,78581.34,79060.44,77623.13999999998,479.1000000000058,-1.3280373199749491,False,2.0,255.0,-0.2656074639949898,1.2808390732623391,-1.1579211020663798,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.0984111959924847,-1.3280373199749491,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=-1.33.
2026-02-02 03:00:00+00:00,2026-02-02 09:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,75890.1,77740.91,72188.48000000001,1850.8099999999977,-1.0820074453887758,False,2.0,405.0,-0.21640148907775517,0.6948849422685243,-1.040031121508959,stop,accepted_trade,context_change,weak_or_range,range,no_shock,normal,-1.0246022336166327,-1.0820074453887758,Full accepted trade. setup=context_change; session=asia; context=weak_or_range/range/no_shock; stressR=-1.08.
2026-02-03 14:30:00+00:00,2026-02-03 16:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,77875.71,78458.89,76709.35000000002,583.179999999993,1.7329273637641862,True,2.0,105.0,0.34658547275283724,2.043982989814506,-0.5764258033540124,target,accepted_trade,context_change,trend,transition,no_shock,compressed,1.9198782091292559,1.7329273637641862,Full accepted trade. setup=context_change; session=ny; context=trend/transition/no_shock; stressR=1.73.
2026-02-04 11:00:00+00:00,2026-02-04 15:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,short,75817.36,76607.69,74236.7,790.3300000000017,1.8081374615666876,True,2.0,240.0,0.3616274923133375,2.4668303113889087,-0.561145344349834,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.9424412384700063,1.8081374615666876,Full accepted trade. setup=context_change; session=london; context=trend/directional/no_shock; stressR=1.81.
2026-02-05 14:45:00+00:00,2026-02-05 20:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,69404.76,71726.79,64760.7,2322.029999999999,1.9402206173046859,True,2.0,330.0,0.3880441234609372,2.5976236310469707,-0.09109701425046142,target,accepted_trade,context_change,strong_trend,directional,no_shock,normal,1.9820661851914059,1.9402206173046859,Full accepted trade. setup=context_change; session=ny; context=strong_trend/directional/no_shock; stressR=1.94.
2026-02-12 08:15:00+00:00,2026-02-12 09:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,short,66932.0,67330.0,66136.0,398.0,-1.3363417085427136,False,2.0,75.0,-0.26726834170854274,0.05429648241206177,-1.3555778894472463,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.100902512562814,-1.3363417085427136,Full accepted trade. setup=context_change; session=london; context=trend/directional/no_shock; stressR=-1.34.
2026-02-12 16:15:00+00:00,2026-02-13 14:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,66065.4,68000.0,62196.19999999998,1934.6000000000058,-1.0682987697715287,False,2.0,1350.0,-0.21365975395430575,0.4897136358937203,-1.0147058823529396,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.0204896309314586,-1.0682987697715287,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=-1.07.
2026-02-19 13:30:00+00:00,2026-02-19 17:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,65965.59,66958.4,63979.97,992.8099999999977,-1.1328866349049669,False,2.0,225.0,-0.2265773269809934,0.3361771134456699,-1.0922533012358975,stop,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,-1.0398659904714902,-1.1328866349049669,Full accepted trade. setup=context_change; session=ny; context=strong_trend/directional/no_shock; stressR=-1.13.
2026-02-24 01:00:00+00:00,2026-02-24 04:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,64324.95,65026.75,62921.34999999999,701.8000000000029,1.816685807922486,True,2.0,195.0,0.3633371615844972,2.0750356226845095,-0.4125819321744111,target,accepted_trade,context_change,transition,range_to_trend_transition,no_shock,normal,1.9450057423767457,1.816685807922486,Full accepted trade. setup=context_change; session=asia; context=transition/range_to_trend_transition/no_shock; stressR=1.82.
2026-02-24 13:30:00+00:00,2026-02-24 14:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,62931.54,63343.59,62107.44000000001,412.04999999999563,-1.3054558427375351,False,2.0,60.0,-0.261091168547507,0.41138211382114753,-1.2918092464506892,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.0916367528212605,-1.3054558427375351,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=-1.31.
2026-03-04 01:15:00+00:00,2026-03-04 03:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,68251.99,67857.61,69040.75000000001,394.38000000000466,-1.3461229778386288,False,2.0,135.0,-0.26922459556772577,1.6667934479435658,-2.1603276028196032,stop,accepted_trade,context_change,transition,transition,no_shock,normal,-1.1038368933515885,-1.3461229778386288,Full accepted trade. setup=context_change; session=asia; context=transition/transition/no_shock; stressR=-1.35.
2026-03-09 01:45:00+00:00,2026-03-09 02:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,66196.01,66569.24,65449.549999999974,373.2300000000105,-1.3547196634782743,False,2.0,45.0,-0.27094393269565487,0.6350239798515342,-1.0267127508506844,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.1064158990434823,-1.3547196634782743,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=-1.35.
2026-03-15 02:00:00+00:00,2026-03-15 21:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,71305.29,70858.82,72198.22999999997,446.4699999999866,1.680581942795699,True,2.0,1170.0,0.3361163885591398,2.052948686361971,-0.313302125562735,target,accepted_trade,context_change,strong_trend,directional,no_shock,normal,1.9041745828387098,1.680581942795699,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=1.68.
2026-03-23 00:00:00+00:00,2026-03-23 03:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,67957.48,68474.0,66924.43999999999,516.5200000000041,-1.2631359095485148,False,2.0,180.0,-0.252627181909703,0.9918299388213406,-1.215132037481597,stop,accepted_trade,context_change,strong_trend,directional,no_shock,normal,-1.0789407728645544,-1.2631359095485148,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=-1.26.
2026-04-06 15:00:00+00:00,2026-04-06 17:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,long,69667.4,69283.0,70436.19999999998,384.3999999999942,-1.3624734651404842,False,2.0,120.0,-0.2724946930280968,1.7302289281998333,-1.0405827263267586,stop,accepted_trade,context_change,strong_trend,directional,no_shock,normal,-1.1087420395421452,-1.3624734651404842,Full accepted trade. setup=context_change; session=ny; context=strong_trend/directional/no_shock; stressR=-1.36.
2026-04-10 14:00:00+00:00,2026-04-11 14:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,long,72667.3,71960.5,74080.90000000001,706.8000000000029,-0.20562337294849942,False,2.0,1440.0,-0.041124674589699886,1.1073853989813156,-0.5062252405206585,expiry,accepted_trade,context_change,strong_trend,directional,no_shock,normal,-0.061687011884549836,-0.20562337294849942,Full accepted trade. setup=context_change; session=ny; context=strong_trend/directional/no_shock; stressR=-0.21.
2026-04-17 08:30:00+00:00,2026-04-17 09:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,long,75301.6,74848.4,76208.00000000003,453.20000000001164,1.667689320388358,True,2.0,45.0,0.3335378640776716,2.313327449249707,-0.12842012356577703,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.9003067961165074,1.667689320388358,Full accepted trade. setup=context_change; session=london; context=trend/directional/no_shock; stressR=1.67.
2026-04-21 10:30:00+00:00,2026-04-21 12:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,long,76521.7,76103.3,77358.49999999999,418.3999999999942,-1.3657825047801198,False,2.0,120.0,-0.27315650095602395,0.7715105162524077,-2.128346080305957,stop,accepted_trade,context_change,strong_trend,directional,no_shock,normal,-1.1097347514340359,-1.3657825047801198,Full accepted trade. setup=context_change; session=london; context=strong_trend/directional/no_shock; stressR=-1.37.
2026-04-22 02:00:00+00:00,2026-04-22 05:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,76696.3,76170.0,77748.90000000001,526.3000000000029,1.7085453163594924,True,2.0,195.0,0.3417090632718985,3.3273798213946177,-0.0,target,accepted_trade,context_change,trend,directional,no_shock,expanded,1.9125635949078477,1.7085453163594924,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=1.71.
2026-05-01 12:00:00+00:00,2026-05-01 13:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,long,77519.3,77118.1,78321.7,401.1999999999971,1.6135628115653013,True,2.0,60.0,0.3227125623130603,2.195164506480567,-0.024925224327019123,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.8840688434695905,1.6135628115653013,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=1.61.
2026-05-05 13:00:00+00:00,2026-05-05 23:30:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,long,81579.9,80750.0,83239.69999999998,829.8999999999942,-1.1966017592481035,False,2.0,630.0,-0.2393203518496207,0.19942161706229805,-1.040004819857811,stop,accepted_trade,context_change,trend,directional,no_shock,expanded,-1.058980527774431,-1.1966017592481035,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=-1.20.
2026-05-06 03:30:00+00:00,2026-05-06 11:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,81499.9,81000.0,82499.69999999998,499.8999999999942,1.6739351870374037,True,2.0,465.0,0.3347870374074807,2.658131626325302,-0.9887977595518986,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.902180556111221,1.6739351870374037,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=1.67.
2026-05-19 14:00:00+00:00,2026-05-19 19:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,76588.1,77033.9,75696.50000000003,445.79999999998836,-1.3435984746523195,False,2.0,315.0,-0.2687196949304639,1.0789591745177491,-1.018842530282658,stop,accepted_trade,context_change,weak_or_range,range,no_shock,normal,-1.1030795423956958,-1.3435984746523195,Full accepted trade. setup=context_change; session=ny; context=weak_or_range/range/no_shock; stressR=-1.34.
2026-05-28 00:00:00+00:00,2026-05-29 00:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,74409.6,75391.0,72446.80000000002,981.3999999999942,-0.15163969839005595,False,2.0,1440.0,-0.03032793967801119,1.8887303851640684,-0.15865090686773795,expiry,accepted_trade,context_change,trend,directional,no_shock,normal,-0.04549190951701678,-0.15163969839005595,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=-0.15.
2026-05-29 13:00:00+00:00,2026-05-29 15:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,73099.3,73662.3,71973.3,563.0,-1.2596777975133215,False,2.0,120.0,-0.2519355595026643,1.1781527531083533,-1.124866785079934,stop,accepted_trade,context_change,trend,directional,no_shock,expanded,-1.0779033392539965,-1.2596777975133215,Full accepted trade. setup=context_change; session=ny; context=trend/directional/no_shock; stressR=-1.26.
2026-06-01 12:00:00+00:00,2026-06-02 02:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,72036.8,72787.0,70536.40000000001,750.1999999999971,1.807953079178885,True,2.0,840.0,0.361590615835777,2.6643561716875643,-0.355638496400965,target,accepted_trade,context_change,strong_trend,directional,no_shock,normal,1.9423859237536654,1.807953079178885,Full accepted trade. setup=context_change; session=ny; context=strong_trend/directional/no_shock; stressR=1.81.
2026-06-03 13:15:00+00:00,2026-06-03 16:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,ny,short,66811.0,67299.9,65833.20000000001,488.8999999999942,1.7266884843526251,True,2.0,180.0,0.345337696870525,2.6645530783391544,-0.7445285334424306,target,accepted_trade,context_change,transition,transition,no_shock,normal,1.9180065453057875,1.7266884843526251,Full accepted trade. setup=context_change; session=ny; context=transition/transition/no_shock; stressR=1.73.
2026-06-04 05:00:00+00:00,2026-06-05 05:00:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,63935.2,64739.8,61344.8,804.6000000000058,-0.1589241859308962,False,3.2194879443201287,1440.0,-0.031784837186179235,2.2177479492915504,-0.6771066368381792,expiry,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,-0.047677255779268846,-0.1589241859308962,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=-0.16.
2026-06-05 08:30:00+00:00,2026-06-05 09:15:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,short,62501.3,63088.0,61067.6,586.6999999999971,-1.213060507925687,False,2.443667973410621,45.0,-0.24261210158513744,0.45508777910346226,-1.2450997102437422,stop,accepted_trade,context_change,trend,directional,no_shock,normal,-1.0639181523777061,-1.213060507925687,Full accepted trade. setup=context_change; session=london; context=trend/directional/no_shock; stressR=-1.21.
2026-06-05 10:15:00+00:00,2026-06-05 13:45:00+00:00,BTCUSDT,binance,15,crypto_simple_context_change_strict_no_shock,london,short,62549.0,63088.0,61471.0,539.0,1.7679072356215213,True,2.0,210.0,0.3535814471243043,3.447495361781071,-0.24860853432282004,target,accepted_trade,context_change,trend,directional,no_shock,normal,1.9303721706864565,1.7679072356215213,Full accepted trade. setup=context_change; session=london; context=trend/directional/no_shock; stressR=1.77.
